,Unnamed: 0,Unnamed: 1,Unnamed: 2,الصادرات حسب الاصناف,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,R
0,,,,Exports According to commodities,,,,,,,,,,,
1,,الوزن طن,القيمة بالالف ريال,عام  2013  Year,,,,,,,,,Weight Tons,Value  (000 S R),
2,رمز السلعة,السلعة,مجموعة الدول,صادرات     Export,,,إعادة     ReExport,,,المجموع     Total,,,Country Group,Commodity,Commodity Code
3,,,,الكمية,وزن,قيمة,الكمية,وزن,قيمة,الكمية,وزن,قيمة,,,
4,,,,Units,Weight,Value,Units,Weight,Value,Units,Weight,Value,,,
122,04022910,حليب صلب محلى بنسه دسم تزيد على1% وزنا للصناعة,دول اسيوية عدا العربية والاسلامية,0,87,397,0,0,0,0,87,397,"Asian not Arabic ,not Islamic","SOLID SWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022910
123,04022910,حليب صلب محلى بنسه دسم تزيد على1% وزنا للصناعة,دول افريقية عدا العربيةوالاسلامية,0,5930,20499,0,0,0,0,5930,20499,"African not Arabic,not Islamic","SOLID SWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022910
124,04022910,حليب صلب محلى بنسه دسم تزيد على1% وزنا للصناعة,دول امريكا الجنوبية,0,175,821,0,0,0,0,175,821,South America,"SOLID SWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",04022910
125,04022990,غيره من حليب صلب محلى بنسبه دسم  تزيد على 1% وزنا,دول مجلس التعاون الخليجي,0,2083,11715,0,0,0,0,2083,11715,Gulf Cooperation Council,OTHER SOLID SWEETENED MILK OVER 1% FAT,04022990
126,04022990,غيره من حليب صلب محلى بنسبه دسم  تزيد على 1% وزنا,دول الجامعة العربية الاخرى,0,1498,28675,0,131,1067,0,1629,29742,Other Arab League Countries,OTHER SOLID SWEETENED MILK OVER 1% FAT,04022990
127,04022990,غيره من حليب صلب محلى بنسبه دسم  تزيد على 1% وزنا,دول اسلامية عدا العربية,0,94,2330,0,71,1006,0,165,3336,Islamic not Arabic countries,OTHER SOLID SWEETENED MILK OVER 1% FAT,04022990
128,04022990,غيره من حليب صلب محلى بنسبه دسم  تزيد على 1% وزنا,دول اسيوية عدا العربية والاسلامية,0,43,898,0,84,1262,0,128,2159,"Asian not Arabic ,not Islamic",OTHER SOLID SWEETENED MILK OVER 1% FAT,04022990
129,04022990,غيره من حليب صلب محلى بنسبه دسم  تزيد على 1% وزنا,دول افريقية عدا العربيةوالاسلامية,0,69,768,0,0,0,0,69,768,"African not Arabic,not Islamic",OTHER SOLID SWEETENED MILK OVER 1% FAT,04022990
130,04029110,غيره من حليب ، غير محلى,دول مجلس التعاون الخليجي,0,7220,16360,0,3,28,0,7223,16389,Gulf Cooperation Council,"OTHER MILK, UNSWEETENED",04029110
131,04029110,غيره من حليب ، غير محلى,دول الجامعة العربية الاخرى,0,11964,44208,0,3819,19234,0,15783,63441,Other Arab League Countries,"OTHER MILK, UNSWEETENED",04029110
132,04029110,غيره من حليب ، غير محلى,دول اسلامية عدا العربية,0,11,70,0,96,358,0,107,428,Islamic not Arabic countries,"OTHER MILK, UNSWEETENED",04029110
133,04029110,غيره من حليب ، غير محلى,دول افريقية عدا العربيةوالاسلامية,0,128,259,0,83,250,0,211,510,"African not Arabic,not Islamic","OTHER MILK, UNSWEETENED",04029110
134,04029120,غيرها من قشده ، غير محلاه,دول مجلس التعاون الخليجي,0,455,4717,0,83,1225,0,538,5942,Gulf Cooperation Council,"OTHER CREAM, UNSWEETENED",04029120
135,04029120,غيرها من قشده ، غير محلاه,دول الجامعة العربية الاخرى,0,1815,15936,0,37,283,0,1852,16220,Other Arab League Countries,"OTHER CREAM, UNSWEETENED",04029120
136,04029910,غيره من حليب ، محلى,دول مجلس التعاون الخليجي,0,75558,142890,0,1,11,0,75559,142900,Gulf Cooperation Council,"OTHER MILK, SWEETENED",04029910
137,04029910,غيره من حليب ، محلى,دول الجامعة العربية الاخرى,0,3897,15599,0,9,80,0,3906,15679,Other Arab League Countries,"OTHER MILK, SWEETENED",04029910
138,04029910,غيره من حليب ، محلى,دول اسيوية عدا العربية والاسلامية,0,0,0,0,50,649,0,50,649,"Asian not Arabic ,not Islamic","OTHER MILK, SWEETENED",04029910
139,04029920,غيرها من قشده ، محلاه,دول مجلس التعاون الخليجي,0,488,5326,0,13,335,0,501,5661,Gulf Cooperation Council,"OTHER CREAM, SWEETENED",04029920
140,04029920,غيرها من قشده ، محلاه,دول الجامعة العربية الاخرى,0,2484,21095,0,55,373,0,2539,21468,Other Arab League Countries,"OTHER CREAM, SWEETENED",04029920
141,04031000,لبن زبادى,دول مجلس التعاون الخليجي,0,117754,618745,0,0,0,0,117754,618745,Gulf Cooperation Council,YOGURT,04031000
142,04031000,لبن زبادى,دول الجامعة العربية الاخرى,0,580,2659,0,0,0,0,580,2659,Other Arab League Countries,YOGURT,04031000
143,04039010,لبنه,دول مجلس التعاون الخليجي,0,242,2068,0,4,45,0,246,2113,Gulf Cooperation Council,LABNAH,04039010
144,04039010,لبنه,دول الجامعة العربية الاخرى,0,127,961,0,1,4,0,127,965,Other Arab League Countries,LABNAH,04039010
145,04039010,لبنه,دول اسلامية عدا العربية,0,0,0,0,65,582,0,65,582,Islamic not Arabic countries,LABNAH,04039010
146,04039020,لبن,دول مجلس التعاون الخليجي,0,413,2217,0,0,0,0,413,2217,Gulf Cooperation Council,LABAN,04039020
147,04039020,لبن,دول الجامعة العربية الاخرى,0,425,1755,0,0,0,0,425,1756,Other Arab League Countries,LABAN,04039020
148,04039090,غيرها من حليب وقشدة,دول مجلس التعاون الخليجي,0,51306,336380,0,4,34,0,51310,336414,Gulf Cooperation Council,OTHER MILK AND CREAM,04039090
149,04039090,غيرها من حليب وقشدة,دول الجامعة العربية الاخرى,0,5779,13102,0,40,740,0,5820,13842,Other Arab League Countries,OTHER MILK AND CREAM,04039090
150,04049000,غيره من مصل لبن,دول مجلس التعاون الخليجي,0,11015,55808,0,0,0,0,11015,55808,Gulf Cooperation Council,OTHER WHEY,04049000
151,04051000,زبد,دول مجلس التعاون الخليجي,0,938,18162,0,328,1685,0,1266,19847,Gulf Cooperation Council,BUTTER,04051000
152,04051000,زبد,دول الجامعة العربية الاخرى,0,170,1969,0,400,2619,0,570,4588,Other Arab League Countries,BUTTER,04051000
153,04051000,زبد,دول امريكا الشمالية,0,0,0,0,976,11189,0,976,11189,North America,BUTTER,04051000
154,04052000,مشتقات اللبن القابلة للدهن,دول الجامعة العربية الاخرى,0,308,6773,0,0,0,0,308,6773,Other Arab League Countries,DAIRY SPREADS,04052000
155,04059000,غيرها من مواد دسمة مشتقة من اللبن,دول مجلس التعاون الخليجي,0,1787,19496,0,14,151,0,1802,19646,Gulf Cooperation Council,GREASY MATERIALS DERIVED FROM MILK,04059000
156,04059000,غيرها من مواد دسمة مشتقة من اللبن,دول الجامعة العربية الاخرى,0,277,6025,0,28,295,0,304,6320,Other Arab League Countries,GREASY MATERIALS DERIVED FROM MILK,04059000
157,04061000,اجبان وخثاره طازجه,دول مجلس التعاون الخليجي,0,2302,42940,0,80,1103,0,2382,44043,Gulf Cooperation Council,FRESH CHEESE AND CURD,04061000
158,04061000,اجبان وخثاره طازجه,دول الجامعة العربية الاخرى,0,727,7222,0,258,2450,0,985,9671,Other Arab League Countries,FRESH CHEESE AND CURD,04061000
159,04061000,اجبان وخثاره طازجه,دول استراليا وجزر الباسفيك,0,20,324,0,0,0,0,20,324,Australia and Oceania,FRESH CHEESE AND CURD,04061000
160,04062000,اجبان مبشوره او مسحوقه,دول مجلس التعاون الخليجي,0,3875,73187,0,14,48,0,3888,73235,Gulf Cooperation Council,GRATED OR POWDERED CHEESE,04062000
161,04062000,اجبان مبشوره او مسحوقه,دول الجامعة العربية الاخرى,0,439,9638,0,3,76,0,442,9714,Other Arab League Countries,GRATED OR POWDERED CHEESE,04062000
162,04063000,اجبان مصنعه او مطبوخه ، غير مبشوره ولا مسحوقه,دول مجلس التعاون الخليجي,0,1560,28539,0,150,1450,0,1710,29989,Gulf Cooperation Council,"PROCESSED CHEESE, NOT GRATED OR POWDERED",04063000
163,04063000,اجبان مصنعه او مطبوخه ، غير مبشوره ولا مسحوقه,دول الجامعة العربية الاخرى,0,4981,97641,0,98,1413,0,5079,99054,Other Arab League Countries,"PROCESSED CHEESE, NOT GRATED OR POWDERED",04063000
164,04063000,اجبان مصنعه او مطبوخه ، غير مبشوره ولا مسحوقه,دول اسلامية عدا العربية,0,191,2718,0,0,0,0,191,2718,Islamic not Arabic countries,"PROCESSED CHEESE, NOT GRATED OR POWDERED",04063000
165,04063000,اجبان مصنعه او مطبوخه ، غير مبشوره ولا مسحوقه,دول اسيوية عدا العربية والاسلامية,0,70,1435,0,0,0,0,70,1435,"Asian not Arabic ,not Islamic","PROCESSED CHEESE, NOT GRATED OR POWDERED",04063000
166,04063000,اجبان مصنعه او مطبوخه ، غير مبشوره ولا مسحوقه,دول افريقية عدا العربيةوالاسلامية,0,28,718,0,0,0,0,28,718,"African not Arabic,not Islamic","PROCESSED CHEESE, NOT GRATED OR POWDERED",04063000
167,04069010,جبن كريم طازج,دول الجامعة العربية الاخرى,0,5729,111349,0,2,26,0,5731,111375,Other Arab League Countries,FRESH FERMENTED CREAM CHEESE,04069010
168,04069020,اجبان باشكال صلبه او شبه صلبه,دول مجلس التعاون الخليجي,0,1392,29905,0,70,2358,0,1462,32262,Gulf Cooperation Council,SOLID OR SEMI-SOLID CHEESE,04069020
169,04069020,اجبان باشكال صلبه او شبه صلبه,دول الجامعة العربية الاخرى,0,1876,31592,0,232,2150,0,2108,33742,Other Arab League Countries,SOLID OR SEMI-SOLID CHEESE,04069020
170,04069020,اجبان باشكال صلبه او شبه صلبه,دول اسلامية عدا العربية,0,105,1127,0,14,57,0,119,1184,Islamic not Arabic countries,SOLID OR SEMI-SOLID CHEESE,04069020
171,04069020,اجبان باشكال صلبه او شبه صلبه,دول اسيوية عدا العربية والاسلامية,0,73,867,0,3,18,0,76,885,"Asian not Arabic ,not Islamic",SOLID OR SEMI-SOLID CHEESE,04069020
172,04069020,اجبان باشكال صلبه او شبه صلبه,دول استراليا وجزر الباسفيك,0,48,529,0,0,0,0,48,529,Australia and Oceania,SOLID OR SEMI-SOLID CHEESE,04069020
173,04069090,غيرها من اجبان,دول مجلس التعاون الخليجي,0,83186,656846,0,35,514,0,83221,657360,Gulf Cooperation Council,OTHER CHEESE,04069090
174,04069090,غيرها من اجبان,دول الجامعة العربية الاخرى,0,3474,53735,0,381,3439,0,3855,57174,Other Arab League Countries,OTHER CHEESE,04069090
175,04069090,غيرها من اجبان,دول الاتحاد الأوروبي,0,0,0,0,80,2399,0,80,2399,European Union,OTHER CHEESE,04069090
176,04071100,بيض للتفريخ من دجاج من نوع جالوس دوميستيكوس,دول مجلس التعاون الخليجي,2754720,169,3026,0,0,0,2754720,169,3026,Gulf Cooperation Council,Fresh eggs for hatching of fowls of the species Gallus domesticus,04071100
177,04071900,غيره من بيض طيور للتفريخ,دول مجلس التعاون الخليجي,1870200,114,2268,180000,13,237,2050200,127,2504,Gulf Cooperation Council,OTHER FRESH BIRDS EGGS FOR HATCHING,04071900
178,04072100,بيض طازج للمائدة، من دجاج من نوع جالوس دوميستيكوس,دول مجلس التعاون الخليجي,721455510,43166,265838,0,0,0,721455510,43166,265838,Gulf Cooperation Council,Fresh eggs of fowls of the species Gallus domesticus,04072100
179,04072100,بيض طازج للمائدة، من دجاج من نوع جالوس دوميستيكوس,دول الجامعة العربية الاخرى,22649040,1510,2957,2016000,70,888,24665040,1580,3845,Other Arab League Countries,Fresh eggs of fowls of the species Gallus domesticus,04072100
180,04072900,غيره من بيض طيور طازج,دول مجلس التعاون الخليجي,4407000,263,1766,18000,1,14,4425000,264,1780,Gulf Cooperation Council,OTHER FRESH BIRDS EGGS,04072900
181,04072900,غيره من بيض طيور طازج,دول الجامعة العربية الاخرى,3928680,257,437,128000,10,120,4056680,267,557,Other Arab League Countries,OTHER FRESH BIRDS EGGS,04072900
182,04081900,غيره من صفار بيض،,دول مجلس التعاون الخليجي,0,2240,13638,0,563,3855,0,2803,17492,Gulf Cooperation Council,OTHER EGG YOLKS,04081900
183,04089900,غيره من بيض طيور بدون قشرة,دول مجلس التعاون الخليجي,0,351,2180,0,55,337,0,406,2517,Gulf Cooperation Council,OTHER PARTS OF EGGS,04089900
184,04090000,عسل طبيعى,دول مجلس التعاون الخليجي,0,1260,32021,0,16,222,0,1276,32244,Gulf Cooperation Council,NATURAL HONEY,04090000
185,04090000,عسل طبيعى,دول الجامعة العربية الاخرى,0,2910,68694,0,47,577,0,2957,69270,Other Arab League Countries,NATURAL HONEY,04090000
186,04090000,عسل طبيعى,دول اسلامية عدا العربية,0,585,14758,0,40,216,0,625,14974,Islamic not Arabic countries,NATURAL HONEY,04090000
187,04090000,عسل طبيعى,دول اسيوية عدا العربية والاسلامية,0,32,910,0,43,324,0,75,1234,"Asian not Arabic ,not Islamic",NATURAL HONEY,04090000
188,04090000,عسل طبيعى,دول افريقية عدا العربيةوالاسلامية,0,12,373,0,19,192,0,31,565,"African not Arabic,not Islamic",NATURAL HONEY,04090000
189,04090000,عسل طبيعى,دول امريكا الشمالية,0,22,463,0,4,6,0,26,469,North America,NATURAL HONEY,04090000
190,05040010,مصارين حيوانات,دول الجامعة العربية الاخرى,0,346,1526,0,0,0,0,346,1526,Other Arab League Countries,GUTS OF ANIMALS,05040010
191,06022010,فسائل نخيل,دول مجلس التعاون الخليجي,9101,4425,4447,0,0,0,9101,4425,4447,Gulf Cooperation Council,PALM TREE SEEDLINGS,06022010
192,06022010,فسائل نخيل,دول الجامعة العربية الاخرى,18279,293,1599,0,0,0,18279,293,1599,Other Arab League Countries,PALM TREE SEEDLINGS,06022010
193,06022090,غيرهامن اشجارفواكه او شجيرات صالحه لاكل,دول مجلس التعاون الخليجي,0,340,922,0,0,0,0,340,922,Gulf Cooperation Council,OTHER EDIBLE FRUIT TREES OR BUSHES,06022090
194,06039000,غيرهامن ازهارمقطوفه,دول مجلس التعاون الخليجي,0,30,620,0,1,45,0,31,665,Gulf Cooperation Council,OTHER CUT FLOWERS,06039000
195,07011000,بذور (تقاوى)ـ  بطاطس، طازجه,دول الاتحاد الأوروبي,0,0,0,0,336,913,0,336,913,European Union,FRESH POTATO SEED,07011000
196,07020000,طماطم  طازجه او مبرده,دول مجلس التعاون الخليجي,0,4089,4675,0,2585,3920,0,6674,8594,Gulf Cooperation Council,"TOMATOES, FRESH OR CHILLED",07020000
197,07020000,طماطم  طازجه او مبرده,دول الجامعة العربية الاخرى,0,173,197,0,259,465,0,432,662,Other Arab League Countries,"TOMATOES, FRESH OR CHILLED",07020000
198,07031012,"بصل للبذار,طازج",دول الجامعة العربية الاخرى,0,0,0,0,365,559,0,365,559,Other Arab League Countries,"ONIONS (FOR SOWING), FRESH",07031012
199,07032000,ثوم,دول مجلس التعاون الخليجي,0,0,0,0,465,1484,0,465,1484,Gulf Cooperation Council,"GARLIC, FRESH",07032000
200,07032000,ثوم,دول الجامعة العربية الاخرى,0,0,0,0,223,432,0,223,432,Other Arab League Countries,"GARLIC, FRESH",07032000
201,07041000,قرنبيط  وبروكولى  طازج,دول مجلس التعاون الخليجي,0,7607,8737,0,74,176,0,7681,8913,Gulf Cooperation Council,"CAULIFLOWERS AND HEADED BROCCOLI, FRESH",07041000
202,07042000,"كرنب مسوق ,طازج",دول مجلس التعاون الخليجي,0,7503,8432,0,0,0,0,7503,8432,Gulf Cooperation Council,"BRUSSELS SPROUTS, FRESH",07042000
203,07049000,"غيرهامن فصائل صالحه للاكل,طازحه",دول مجلس التعاون الخليجي,0,7005,8559,0,57,126,0,7062,8685,Gulf Cooperation Council,"OTHER EDIBLE BRASSICAS, FRESH",07049000
